ítem,Descripción,Unidad,RCTI-110-15,RCTI-110-15-CS,RCTI-110-15-CD,RCTI-110-30,RCTI-110-30-CS,RCTI-110-30-CD,RCTI-110-50,RCTI-110-50-CS,RCTI-110-50-CD,RCTI-110-70,RCTI-110-70-CS,RCTI-110-70-CD,RCTI-110-100,RCTI-110-100-CS,RCTI-110-100-CD,RCTI-110-150,RCTI-110-150-CS,RCTI-110-150-CD,RCTI-48-15,RCTI-48-15-CS,RCTI-48-15-CD,RCTI-48-30,RCTI-48-30-CS,RCTI-48-30-CD,RCTI-48-40,RCTI-48-40-CS,RCTI-48-40-CD,RCTI-48-50,RCTI-48-50-CS,RCTI-48-50-CD,RCTI-48-70,RCTI-48-70-CS,RCTI-48-70-CD,RCTI-48-100,RCTI-48-100-CS,RCTI-48-100-CD,RCTI-48-150,RCTI-48-150-CS,RCTI-48-150-CD,RCTI-24-15,RCTI-24-15-CS,RCTI-24-15-CD,RCTI-24-30,RCTI-24-30-CS,RCTI-24-30-CD,RCTI-24-40,RCTI-24-40-CS,RCTI-24-40-CD,RCTI-24-50,RCTI-24-50-CS,RCTI-24-50-CD,RCTI-24-70,RCTI-24-70-CS,RCTI-24-70-CD,RCTI-24-100,RCTI-24-100-CS,RCTI-24-100-CD,RCTI-24-150,RCTI-24-150-CS,RCTI-24-150-CD
6.6,Color,RAL,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032,RAL 7032
6.7,Espeso de pintura,µm,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80,60-80
6.8,Dimensiones (ancho x alto x profundidad),mm,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1300x640,640x1300x640,640x1300x640,640x1300x640,640x1300x640,640x1300x640,790x1600x640,790x1600x640,790x1600x640,790x1600x640,790x1600x640,790x1600x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1300x640,640x1300x640,640x1300x640,640x1300x640,640x1300x640,640x1300x640,640x1300x640,640x1300x640,640x1300x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640,640x1000x640
6.9,Peso aproximado,Kg,132,137,142,160,165,170,178,188,198,246,256,266,334,349,364,416,431,446,109,111,113,124,126,128,133,136,139,142,145,148,172,175,178,202,207,212,238,248,258,103,105,107,115,118,121,117,120,123,118,121,124,129,132,135,140,145,150,164,169,174
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1,Ventilación,AN/AF,AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural),AN (Natural)
7.2,Rectificador,-,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados,Tiristores autorregulados
7.3,Rendimiento mínimo,%,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Protecciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1,-Sobretensiones en CC / CA,-,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida,Protector sobretensión entrada / varistores salida
8.2,-Cortocircuito,-,Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / MCCB (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / MCCB (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas),Fusibles cerámicos (transformador) / Interruptores TM (salidas)
8.3,-Sobrecarga,-,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable,Limitación de corriente programable
8.4,-LVD,-,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Alarmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.1,Falla de Red,-,Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco)
9.2,Alta Tensión en baterías,-,Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco)
9.3,Baja Tensión en baterías,-,Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD)
9.4,Tensión en baterías Crítica (Batería descargada),-,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable
9.5,Alta Tensión en consumos,-,Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco)
9.6,Baja Tensión en consumos,-,Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD)
9.7,Tensión en consumo Crítica,-,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable,Configurable
9.8,Falla de rectificador,-,Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco)
9.9,Alta corriente de rectificador,-,Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD),Sí (LCD)
9.10,Alta corriente de baterías,-,Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco),Sí (LCD + contacto seco)
